Statistically Significant Difference: Percent Total by All Categories

+------------+--------+----------+---------+---------------+---------+
|  variable  | table  | sumlevel | sig_dif | sig_dif_count | percent |
| b14001_009 | b14001 |   310    |   True  |      160      |   20.1  |
| b14001_009 | b14001 |   400    |  False  |      3170     |   88.3  |
| b14001_009 | b14001 |   400    |   True  |      422      |   11.7  |
| b14001_009 | b14001 |   500    |  False  |      264      |   71.7  |
| b14001_009 | b14001 |   500    |   True  |      104      |   28.3  |
| b14001_009 | b14001 |   795    |  False  |      1872     |   78.7  |
| b14001_009 | b14001 |   795    |   True  |      506      |   21.3  |
| b14001_009 | b14001 |   860    |  False  |     30460     |   92.0  |
| b14001_009 | b14001 |   860    |   True  |      2660     |   8.0   |
| b14001_010 | b14001 |   010    |   True  |       1       |  100.0  |
| b14001_010 | b14001 |   020    |   True  |       4       |  100.0  |
| b14001_010 | b14001 |   030    |   True  |       9       |  100.0  |
| b14001_010 | b14001 |   040    |   True  |       52      |  100.0  |
| b14001_010 | b14001 |   050    |  False  |      1219     |   37.9  |
| b14001_010 | b14001 |   050    |   True  |      2001     |   62.1  |
| b14001_010 | b14001 |   060    |  False  |     28160     |   77.1  |
| b14001_010 | b14001 |   060    |   True  |      8384     |   22.9  |
| b14001_010 | b14001 |   140    |  False  |     55332     |   75.1  |
| b14001_010 | b14001 |   140    |   True  |     18310     |   24.9  |
| b14001_010 | b14001 |   160    |  False  |     22897     |   77.6  |
| b14001_010 | b14001 |   160    |   True  |      6613     |   22.4  |
| b14001_010 | b14001 |   170    |  False  |       2       |   25.0  |
| b14001_010 | b14001 |   170    |   True  |       6       |   75.0  |
| b14001_010 | b14001 |   250    |  False  |      545      |   78.6  |
| b14001_010 | b14001 |   250    |   True  |      148      |   21.4  |
| b14001_010 | b14001 |   251    |  False  |      390      |   81.2  |
| b14001_010 | b14001 |   251    |   True  |       90      |   18.8  |
| b14001_010 | b14001 |   256    |  False  |      372      |   77.3  |
| b14001_010 | b14001 |   256    |   True  |      109      |   22.7  |
| b14001_010 | b14001 |   310    |  False  |      221      |   27.8  |
| b14001_010 | b14001 |   310    |   True  |      575      |   72.2  |
| b14001_010 | b14001 |   400    |  False  |      2335     |   65.0  |
| b14001_010 | b14001 |   400    |   True  |      1257     |   35.0  |
| b14001_010 | b14001 |   500    |  False  |       15      |   4.1   |
| b14001_010 | b14001 |   500    |   True  |      353      |   95.9  |
| b14001_010 | b14001 |   795    |  False  |      448      |   18.8  |
| b14001_010 | b14001 |   795    |   True  |      1930     |   81.2  |
| b14001_010 | b14001 |   860    |  False  |     24206     |   73.1  |
| b14001_010 | b14001 |   860    |   True  |      8914     |   26.9  |
| b15002_001 | b15002 |   010    |   True  |       1       |  100.0  |
| b15002_001 | b15002 |   020    |   True  |       4       |  100.0  |
| b15002_001 | b15002 |   030    |   True  |       9       |  100.0  |
| b15002_001 | b15002 |   040    |   True  |       52      |  100.0  |
| b15002_001 | b15002 |   050    |  False  |      729      |   22.6  |
| b15002_001 | b15002 |   050    |   True  |      2491     |   77.4  |
| b15002_001 | b15002 |   060    |  False  |     28482     |   77.9  |
| b15002_001 | b15002 |   060    |   True  |      8062     |   22.1  |
| b15002_001 | b15002 |   140    |  False  |     55089     |   74.8  |
| b15002_001 | b15002 |   140    |   True  |     18553     |   25.2  |
| b15002_001 | b15002 |   150    |  False  |     182729    |   83.1  |
| b15002_001 | b15002 |   150    |   True  |     37245     |   16.9  |
| b15002_001 | b15002 |   160    |  False  |     23021     |   78.0  |
| b15002_001 | b15002 |   160    |   True  |      6489     |   22.0  |
| b15002_001 | b15002 |   170    |  False  |       1       |   12.5  |
| b15002_001 | b15002 |   170    |   True  |       7       |   87.5  |
| b15002_001 | b15002 |   250    |  False  |      547      |   78.9  |
| b15002_001 | b15002 |   250    |   True  |      146      |   21.1  |
| b15002_001 | b15002 |   251    |  False  |      386      |   80.4  |
| b15002_001 | b15002 |   251    |   True  |       94      |   19.6  |
| b15002_001 | b15002 |   256    |  False  |      374      |   77.8  |
| b15002_001 | b15002 |   256    |   True  |      107      |   22.2  |
| b15002_001 | b15002 |   258    |  False  |      751      |   82.1  |
| b15002_001 | b15002 |   258    |   True  |      164      |   17.9  |
| b15002_001 | b15002 |   310    |  False  |       93      |   11.7  |
| b15002_001 | b15002 |   310    |   True  |      703      |   88.3  |
| b15002_001 | b15002 |   400    |  False  |      2323     |   64.7  |
| b15002_001 | b15002 |   400    |   True  |      1269     |   35.3  |
| b15002_001 | b15002 |   500    |  False  |       22      |   6.0   |
| b15002_001 | b15002 |   500    |   True  |      346      |   94.0  |
| b15002_001 | b15002 |   795    |  False  |      341      |   14.3  |
| b15002_001 | b15002 |   795    |   True  |      2037     |   85.7  |
| b15002_001 | b15002 |   860    |  False  |     24189     |   73.0  |
| b15002_001 | b15002 |   860    |   True  |      8931     |   27.0  |
| b15002_002 | b15002 |   010    |   True  |       1       |  100.0  |
| b15002_002 | b15002 |   020    |   True  |       4       |  100.0  |
| b15002_002 | b15002 |   030    |   True  |       9       |  100.0  |
| b15002_002 | b15002 |   040    |   True  |       52      |  100.0  |
| b15002_002 | b15002 |   050    |  False  |      1063     |   33.0  |
| b15002_002 | b15002 |   050    |   True  |      2157     |   67.0  |
| b15002_002 | b15002 |   060    |  False  |     29551     |   80.9  |
| b15002_002 | b15002 |   060    |   True  |      6993     |   19.1  |
| b15002_002 | b15002 |   140    |  False  |     58232     |   79.1  |
| b15002_002 | b15002 |   140    |   True  |     15410     |   20.9  |
| b15002_002 | b15002 |   150    |  False  |     185336    |   84.3  |
| b15002_002 | b15002 |   150    |   True  |     34638     |   15.7  |
| b15002_002 | b15002 |   160    |  False  |     24064     |   81.5  |
| b15002_002 | b15002 |   160    |   True  |      5446     |   18.5  |
| b15002_002 | b15002 |   170    |  False  |       2       |   25.0  |
| b15002_002 | b15002 |   170    |   True  |       6       |   75.0  |
| b15002_002 | b15002 |   250    |  False  |      572      |   82.5  |
| b15002_002 | b15002 |   250    |   True  |      121      |   17.5  |
| b15002_002 | b15002 |   251    |  False  |      394      |   82.1  |
| b15002_002 | b15002 |   251    |   True  |       86      |   17.9  |
| b15002_002 | b15002 |   256    |  False  |      385      |   80.0  |
| b15002_002 | b15002 |   256    |   True  |       96      |   20.0  |
| b15002_002 | b15002 |   258    |  False  |      754      |   82.4  |
| b15002_002 | b15002 |   258    |   True  |      161      |   17.6  |
| b15002_002 | b15002 |   310    |  False  |      154      |   19.3  |
| b15002_002 | b15002 |   310    |   True  |      642      |   80.7  |
| b15002_002 | b15002 |   400    |  False  |      2507     |   69.8  |
| b15002_002 | b15002 |   400    |   True  |      1085     |   30.2  |
| b15002_002 | b15002 |   500    |  False  |       23      |   6.2   |
| b15002_002 | b15002 |   500    |   True  |      345      |   93.8  |
| b15002_002 | b15002 |   795    |  False  |      509      |   21.4  |
| b15002_002 | b15002 |   795    |   True  |      1869     |   78.6  |
| b15002_002 | b15002 |   860    |  False  |     25543     |   77.1  |
| b15002_002 | b15002 |   860    |   True  |      7577     |   22.9  |
| b15002_003 | b15002 |   010    |   True  |       1       |  100.0  |
| b15002_003 | b15002 |   020    |   True  |       4       |  100.0  |
| b15002_003 | b15002 |   030    |   True  |       9       |  100.0  |
| b15002_003 | b15002 |   040    |  False  |       22      |   42.3  |
| b15002_003 | b15002 |   040    |   True  |       30      |   57.7  |
| b15002_003 | b15002 |   050    |  False  |      2730     |   84.8  |
| b15002_003 | b15002 |   050    |   True  |      490      |   15.2  |
| b15002_003 | b15002 |   060    |  False  |     35159     |   96.2  |
| b15002_003 | b15002 |   060    |   True  |      1385     |   3.8   |
| b15002_003 | b15002 |   140    |  False  |     69677     |   94.6  |
| b15002_003 | b15002 |   140    |   True  |      3965     |   5.4   |
| b15002_003 | b15002 |   150    |  False  |     216731    |   98.5  |
| b15002_003 | b15002 |   150    |   True  |      3243     |   1.5   |
| b15002_003 | b15002 |   160    |  False  |     28463     |   96.5  |
| b15002_003 | b15002 |   160    |   True  |      1047     |   3.5   |
| b15002_003 | b15002 |   170    |  False  |       8       |  100.0  |
| b15002_003 | b15002 |   250    |  False  |      670      |   96.7  |
| b15002_003 | b15002 |   250    |   True  |       23      |   3.3   |
| b15002_003 | b15002 |   251    |  False  |      460      |   95.8  |
| b15002_003 | b15002 |   251    |   True  |       20      |   4.2   |
| b15002_003 | b15002 |   256    |  False  |      462      |   96.0  |
| b15002_003 | b15002 |   256    |   True  |       19      |   4.0   |
| b15002_003 | b15002 |   258    |  False  |      892      |   97.5  |
| b15002_003 | b15002 |   258    |   True  |       23      |   2.5   |
| b15002_003 | b15002 |   310    |  False  |      639      |   80.3  |
| b15002_003 | b15002 |   310    |   True  |      157      |   19.7  |
| b15002_003 | b15002 |   400    |  False  |      3208     |   89.3  |
| b15002_003 | b15002 |   400    |   True  |      384      |   10.7  |
| b15002_003 | b15002 |   500    |  False  |      225      |   61.1  |
| b15002_003 | b15002 |   500    |   True  |      143      |   38.9  |
| b15002_003 | b15002 |   795    |  False  |      1839     |   77.3  |
| b15002_003 | b15002 |   795    |   True  |      539      |   22.7  |
| b15002_003 | b15002 |   860    |  False  |     31198     |   94.2  |
| b15002_003 | b15002 |   860    |   True  |      1922     |   5.8   |
| b15002_004 | b15002 |   010    |   True  |       1       |  100.0  |
| b15002_004 | b15002 |   020    |   True  |       4       |  100.0  |
| b15002_004 | b15002 |   030    |  False  |       1       |   11.1  |
| b15002_004 | b15002 |   030    |   True  |       8       |   88.9  |
| b15002_004 | b15002 |   040    |  False  |       26      |   50.0  |
| b15002_004 | b15002 |   040    |   True  |       26      |   50.0  |
| b15002_004 | b15002 |   050    |  False  |      2771     |   86.1  |
| b15002_004 | b15002 |   050    |   True  |      449      |   13.9  |
| b15002_004 | b15002 |   060    |  False  |     35727     |   97.8  |
| b15002_004 | b15002 |   060    |   True  |      817      |   2.2   |
| b15002_004 | b15002 |   140    |  False  |     71721     |   97.4  |
| b15002_004 | b15002 |   140    |   True  |      1921     |   2.6   |
| b15002_004 | b15002 |   150    |  False  |     218261    |   99.2  |
| b15002_004 | b15002 |   150    |   True  |      1713     |   0.8   |
| b15002_004 | b15002 |   160    |  False  |     28938     |   98.1  |
| b15002_004 | b15002 |   160    |   True  |      572      |   1.9   |
| b15002_004 | b15002 |   170    |  False  |       7       |   87.5  |
| b15002_004 | b15002 |   170    |   True  |       1       |   12.5  |
| b15002_004 | b15002 |   250    |  False  |      677      |   97.7  |
| b15002_004 | b15002 |   250    |   True  |       16      |   2.3   |
| b15002_004 | b15002 |   251    |  False  |      472      |   98.3  |
| b15002_004 | b15002 |   251    |   True  |       8       |   1.7   |
| b15002_004 | b15002 |   256    |  False  |      472      |   98.1  |
| b15002_004 | b15002 |   256    |   True  |       9       |   1.9   |
| b15002_004 | b15002 |   258    |  False  |      898      |   98.1  |
| b15002_004 | b15002 |   258    |   True  |       17      |   1.9   |
| b15002_004 | b15002 |   310    |  False  |      652      |   81.9  |
| b15002_004 | b15002 |   310    |   True  |      144      |   18.1  |
| b15002_004 | b15002 |   400    |  False  |      3327     |   92.6  |
| b15002_004 | b15002 |   400    |   True  |      265      |   7.4   |
| b15002_004 | b15002 |   500    |  False  |      256      |   69.6  |
| b15002_004 | b15002 |   500    |   True  |      112      |   30.4  |
| b15002_004 | b15002 |   795    |  False  |      1913     |   80.4  |
| b15002_004 | b15002 |   795    |   True  |      465      |   19.6  |
| b15002_004 | b15002 |   860    |  False  |     32065     |   96.8  |
| b15002_004 | b15002 |   860    |   True  |      1055     |   3.2   |
| b15002_005 | b15002 |   010    |   True  |       1       |  100.0  |
| b15002_005 | b15002 |   020    |   True  |       4       |  100.0  |
| b15002_005 | b15002 |   030    |   True  |       9       |  100.0  |
| b15002_005 | b15002 |   040    |  False  |       16      |   30.8  |
| b15002_005 | b15002 |   040    |   True  |       36      |   69.2  |
| b15002_005 | b15002 |   050    |  False  |      2650     |   82.3  |
| b15002_005 | b15002 |   050    |   True  |      570      |   17.7  |
| b15002_005 | b15002 |   060    |  False  |     35311     |   96.6  |
| b15002_005 | b15002 |   060    |   True  |      1233     |   3.4   |
| b15002_005 | b15002 |   140    |  False  |     70441     |   95.7  |
| b15002_005 | b15002 |   140    |   True  |      3201     |   4.3   |
| b15002_005 | b15002 |   150    |  False  |     216394    |   98.4  |
| b15002_005 | b15002 |   150    |   True  |      3580     |   1.6   |
| b15002_005 | b15002 |   160    |  False  |     28580     |   96.8  |
| b15002_005 | b15002 |   160    |   True  |      930      |   3.2   |
| b15002_005 | b15002 |   170    |  False  |       6       |   75.0  |
| b15002_005 | b15002 |   170    |   True  |       2       |   25.0  |
| b15002_005 | b15002 |   250    |  False  |      671      |   96.8  |
| b15002_005 | b15002 |   250    |   True  |       22      |   3.2   |
| b15002_005 | b15002 |   251    |  False  |      469      |   97.7  |
| b15002_005 | b15002 |   251    |   True  |       11      |   2.3   |
| b15002_005 | b15002 |   256    |  False  |      471      |   97.9  |
| b15002_005 | b15002 |   256    |   True  |       10      |   2.1   |
| b15002_005 | b15002 |   258    |  False  |      904      |   98.8  |
| b15002_005 | b15002 |   258    |   True  |       11      |   1.2   |
| b15002_005 | b15002 |   310    |  False  |      620      |   77.9  |
| b15002_005 | b15002 |   310    |   True  |      176      |   22.1  |
| b15002_005 | b15002 |   400    |  False  |      3212     |   89.4  |
