"table"	"variable"	"sumlevel"	"sig_dif"	"sig_dif_count"
"b25063"	"b25063_023"	"030"	True	9
"b25063"	"b25063_023"	"040"	False	2
"b25063"	"b25063_023"	"040"	True	50
"b25063"	"b25063_023"	"050"	False	2719
"b25063"	"b25063_023"	"050"	True	501
"b25063"	"b25063_023"	"060"	False	35123
"b25063"	"b25063_023"	"060"	True	1421
"b25063"	"b25063_023"	"140"	False	65756
"b25063"	"b25063_023"	"140"	True	7886
"b25063"	"b25063_023"	"150"	False	210522
"b25063"	"b25063_023"	"150"	True	9452
"b25063"	"b25063_023"	"160"	False	27760
"b25063"	"b25063_023"	"160"	True	1750
"b25063"	"b25063_023"	"170"	False	4
"b25063"	"b25063_023"	"170"	True	4
"b25063"	"b25063_023"	"250"	False	682
"b25063"	"b25063_023"	"250"	True	11
"b25063"	"b25063_023"	"251"	False	479
"b25063"	"b25063_023"	"251"	True	1
"b25063"	"b25063_023"	"256"	False	473
"b25063"	"b25063_023"	"256"	True	8
"b25063"	"b25063_023"	"258"	False	910
"b25063"	"b25063_023"	"258"	True	5
"b25063"	"b25063_023"	"310"	False	574
"b25063"	"b25063_023"	"310"	True	222
"b25063"	"b25063_023"	"400"	False	3203
"b25063"	"b25063_023"	"400"	True	389
"b25063"	"b25063_023"	"500"	False	66
"b25063"	"b25063_023"	"500"	True	302
"b25063"	"b25063_023"	"795"	False	1068
"b25063"	"b25063_023"	"795"	True	1310
"b25063"	"b25063_023"	"860"	False	29918
"b25063"	"b25063_023"	"860"	True	3202
"b25063"	"b25063_024"	"010"	True	1
"b25063"	"b25063_024"	"020"	False	2
"b25063"	"b25063_024"	"020"	True	2
"b25063"	"b25063_024"	"030"	False	5
"b25063"	"b25063_024"	"030"	True	4
"b25063"	"b25063_024"	"040"	False	34
"b25063"	"b25063_024"	"040"	True	18
"b25063"	"b25063_024"	"050"	False	2628
"b25063"	"b25063_024"	"050"	True	592
"b25063"	"b25063_024"	"060"	False	33395
"b25063"	"b25063_024"	"060"	True	3149
"b25063"	"b25063_024"	"140"	False	67558
"b25063"	"b25063_024"	"140"	True	6084
"b25063"	"b25063_024"	"150"	False	213367
"b25063"	"b25063_024"	"150"	True	6607
"b25063"	"b25063_024"	"160"	False	27656
"b25063"	"b25063_024"	"160"	True	1854
"b25063"	"b25063_024"	"170"	False	4
"b25063"	"b25063_024"	"170"	True	4
"b25063"	"b25063_024"	"250"	False	628
"b25063"	"b25063_024"	"250"	True	65
"b25063"	"b25063_024"	"251"	False	426
"b25063"	"b25063_024"	"251"	True	54
"b25063"	"b25063_024"	"256"	False	416
"b25063"	"b25063_024"	"256"	True	65
"b25063"	"b25063_024"	"258"	False	806
"b25063"	"b25063_024"	"258"	True	109
"b25063"	"b25063_024"	"310"	False	623
"b25063"	"b25063_024"	"310"	True	173
"b25063"	"b25063_024"	"400"	False	3123
"b25063"	"b25063_024"	"400"	True	469
"b25063"	"b25063_024"	"500"	False	292
"b25063"	"b25063_024"	"500"	True	76
"b25063"	"b25063_024"	"795"	False	1946
"b25063"	"b25063_024"	"795"	True	432
"b25063"	"b25063_024"	"860"	False	29760
"b25063"	"b25063_024"	"860"	True	3360
"b25064"	"b25064_001"	"010"	True	1
"b25064"	"b25064_001"	"020"	True	4
"b25064"	"b25064_001"	"030"	True	9
"b25064"	"b25064_001"	"040"	False	5
"b25064"	"b25064_001"	"040"	True	47
"b25064"	"b25064_001"	"050"	False	2283
"b25064"	"b25064_001"	"050"	True	933
"b25064"	"b25064_001"	"050"	""	4
"b25064"	"b25064_001"	"060"	False	20339
"b25064"	"b25064_001"	"060"	True	4864
"b25064"	"b25064_001"	"060"	""	11341
"b25064"	"b25064_001"	"140"	False	52637
"b25064"	"b25064_001"	"140"	True	16388
"b25064"	"b25064_001"	"140"	""	4617
"b25064"	"b25064_001"	"150"	False	127374
"b25064"	"b25064_001"	"150"	True	31773
"b25064"	"b25064_001"	"150"	""	60827
"b25064"	"b25064_001"	"160"	False	17511
"b25064"	"b25064_001"	"160"	True	4386
"b25064"	"b25064_001"	"160"	""	7613
"b25064"	"b25064_001"	"170"	False	4
"b25064"	"b25064_001"	"170"	True	4
"b25064"	"b25064_001"	"250"	False	330
"b25064"	"b25064_001"	"250"	True	88
"b25064"	"b25064_001"	"250"	""	275
"b25064"	"b25064_001"	"251"	False	196
"b25064"	"b25064_001"	"251"	True	49
"b25064"	"b25064_001"	"251"	""	235
"b25064"	"b25064_001"	"256"	False	298
"b25064"	"b25064_001"	"256"	True	77
"b25064"	"b25064_001"	"256"	""	106
"b25064"	"b25064_001"	"258"	False	600
"b25064"	"b25064_001"	"258"	True	135
"b25064"	"b25064_001"	"258"	""	180
"b25064"	"b25064_001"	"310"	False	473
"b25064"	"b25064_001"	"310"	True	323
"b25064"	"b25064_001"	"400"	False	2693
"b25064"	"b25064_001"	"400"	True	866
"b25064"	"b25064_001"	"400"	""	33
"b25064"	"b25064_001"	"500"	False	77
"b25064"	"b25064_001"	"500"	True	291
"b25064"	"b25064_001"	"795"	False	981
"b25064"	"b25064_001"	"795"	True	1387
"b25064"	"b25064_001"	"795"	""	10
"b25064"	"b25064_001"	"860"	False	19545
"b25064"	"b25064_001"	"860"	True	6373
"b25064"	"b25064_001"	"860"	""	7202
"b25070"	"b25070_001"	"010"	True	1
"b25070"	"b25070_001"	"020"	True	4
"b25070"	"b25070_001"	"030"	True	9
"b25070"	"b25070_001"	"040"	False	6
"b25070"	"b25070_001"	"040"	True	46
"b25070"	"b25070_001"	"050"	False	2334
"b25070"	"b25070_001"	"050"	True	886
"b25070"	"b25070_001"	"060"	False	31167
"b25070"	"b25070_001"	"060"	True	5377
"b25070"	"b25070_001"	"140"	False	59867
"b25070"	"b25070_001"	"140"	True	13775
"b25070"	"b25070_001"	"150"	False	186116
"b25070"	"b25070_001"	"150"	True	33858
"b25070"	"b25070_001"	"160"	False	25243
"b25070"	"b25070_001"	"160"	True	4267
"b25070"	"b25070_001"	"170"	False	1
"b25070"	"b25070_001"	"170"	True	7
"b25070"	"b25070_001"	"250"	False	594
"b25070"	"b25070_001"	"250"	True	99
"b25070"	"b25070_001"	"251"	False	399
"b25070"	"b25070_001"	"251"	True	81
"b25070"	"b25070_001"	"256"	False	399
"b25070"	"b25070_001"	"256"	True	82
"b25070"	"b25070_001"	"258"	False	752
"b25070"	"b25070_001"	"258"	True	163
"b25070"	"b25070_001"	"310"	False	513
"b25070"	"b25070_001"	"310"	True	283
"b25070"	"b25070_001"	"400"	False	2835
"b25070"	"b25070_001"	"400"	True	757
"b25070"	"b25070_001"	"500"	False	106
"b25070"	"b25070_001"	"500"	True	262
"b25070"	"b25070_001"	"795"	False	1289
"b25070"	"b25070_001"	"795"	True	1089
"b25070"	"b25070_001"	"860"	False	27421
"b25070"	"b25070_001"	"860"	True	5699
"b25070"	"b25070_002"	"010"	True	1
"b25070"	"b25070_002"	"020"	True	4
"b25070"	"b25070_002"	"030"	True	9
"b25070"	"b25070_002"	"040"	False	10
"b25070"	"b25070_002"	"040"	True	42
"b25070"	"b25070_002"	"050"	False	2583
"b25070"	"b25070_002"	"050"	True	637
"b25070"	"b25070_002"	"060"	False	34850
"b25070"	"b25070_002"	"060"	True	1694
"b25070"	"b25070_002"	"140"	False	69251
"b25070"	"b25070_002"	"140"	True	4391
"b25070"	"b25070_002"	"150"	False	216554
"b25070"	"b25070_002"	"150"	True	3420
"b25070"	"b25070_002"	"160"	False	28202
"b25070"	"b25070_002"	"160"	True	1308
"b25070"	"b25070_002"	"170"	False	4
"b25070"	"b25070_002"	"170"	True	4
"b25070"	"b25070_002"	"250"	False	651
"b25070"	"b25070_002"	"250"	True	42
"b25070"	"b25070_002"	"251"	False	459
"b25070"	"b25070_002"	"251"	True	21
"b25070"	"b25070_002"	"256"	False	440
"b25070"	"b25070_002"	"256"	True	41
"b25070"	"b25070_002"	"258"	False	858
"b25070"	"b25070_002"	"258"	True	57
"b25070"	"b25070_002"	"310"	False	570
"b25070"	"b25070_002"	"310"	True	226
"b25070"	"b25070_002"	"400"	False	3104
"b25070"	"b25070_002"	"400"	True	488
"b25070"	"b25070_002"	"500"	False	176
"b25070"	"b25070_002"	"500"	True	192
"b25070"	"b25070_002"	"795"	False	1794
"b25070"	"b25070_002"	"795"	True	584
"b25070"	"b25070_002"	"860"	False	30768
"b25070"	"b25070_002"	"860"	True	2352
"b25070"	"b25070_003"	"010"	True	1
"b25070"	"b25070_003"	"020"	True	4
"b25070"	"b25070_003"	"030"	True	9
"b25070"	"b25070_003"	"040"	False	6
"b25070"	"b25070_003"	"040"	True	46
"b25070"	"b25070_003"	"050"	False	2435
"b25070"	"b25070_003"	"050"	True	785
"b25070"	"b25070_003"	"060"	False	33978
"b25070"	"b25070_003"	"060"	True	2566
"b25070"	"b25070_003"	"140"	False	65685
"b25070"	"b25070_003"	"140"	True	7957
"b25070"	"b25070_003"	"150"	False	210656
"b25070"	"b25070_003"	"150"	True	9318
"b25070"	"b25070_003"	"160"	False	27456
"b25070"	"b25070_003"	"160"	True	2054
"b25070"	"b25070_003"	"170"	False	4
"b25070"	"b25070_003"	"170"	True	4
"b25070"	"b25070_003"	"250"	False	656
"b25070"	"b25070_003"	"250"	True	37
"b25070"	"b25070_003"	"251"	False	458
"b25070"	"b25070_003"	"251"	True	22
"b25070"	"b25070_003"	"256"	False	438
"b25070"	"b25070_003"	"256"	True	43
"b25070"	"b25070_003"	"258"	False	849
"b25070"	"b25070_003"	"258"	True	66
"b25070"	"b25070_003"	"310"	False	526
"b25070"	"b25070_003"	"310"	True	270
"b25070"	"b25070_003"	"400"	False	2939
"b25070"	"b25070_003"	"400"	True	653
"b25070"	"b25070_003"	"500"	False	141
"b25070"	"b25070_003"	"500"	True	227
"b25070"	"b25070_003"	"795"	False	1653
"b25070"	"b25070_003"	"795"	True	725
"b25070"	"b25070_003"	"860"	False	30010
"b25070"	"b25070_003"	"860"	True	3110
"b25070"	"b25070_004"	"010"	True	1
"b25070"	"b25070_004"	"020"	True	4
"b25070"	"b25070_004"	"030"	True	9
"b25070"	"b25070_004"	"040"	False	8
"b25070"	"b25070_004"	"040"	True	44
"b25070"	"b25070_004"	"050"	False	2564
"b25070"	"b25070_004"	"050"	True	656
"b25070"	"b25070_004"	"060"	False	33941
"b25070"	"b25070_004"	"060"	True	2603
"b25070"	"b25070_004"	"140"	False	64786
"b25070"	"b25070_004"	"140"	True	8856
"b25070"	"b25070_004"	"150"	False	207190
"b25070"	"b25070_004"	"150"	True	12784
"b25070"	"b25070_004"	"160"	False	27337
"b25070"	"b25070_004"	"160"	True	2173
"b25070"	"b25070_004"	"170"	False	3
"b25070"	"b25070_004"	"170"	True	5
"b25070"	"b25070_004"	"250"	False	652
"b25070"	"b25070_004"	"250"	True	41
"b25070"	"b25070_004"	"251"	False	462
"b25070"	"b25070_004"	"251"	True	18
"b25070"	"b25070_004"	"256"	False	437
"b25070"	"b25070_004"	"256"	True	44
"b25070"	"b25070_004"	"258"	False	854
"b25070"	"b25070_004"	"258"	True	61
"b25070"	"b25070_004"	"310"	False	593
"b25070"	"b25070_004"	"310"	True	203
"b25070"	"b25070_004"	"400"	False	2995
"b25070"	"b25070_004"	"400"	True	597
"b25070"	"b25070_004"	"500"	False	167
"b25070"	"b25070_004"	"500"	True	201
"b25070"	"b25070_004"	"795"	False	1741
"b25070"	"b25070_004"	"795"	True	637
"b25070"	"b25070_004"	"860"	False	30024
"b25070"	"b25070_004"	"860"	True	3096
"b25070"	"b25070_005"	"010"	True	1
"b25070"	"b25070_005"	"020"	True	4
"b25070"	"b25070_005"	"030"	True	9
"b25070"	"b25070_005"	"040"	False	15
"b25070"	"b25070_005"	"040"	True	37
"b25070"	"b25070_005"	"050"	False	2630
"b25070"	"b25070_005"	"050"	True	590
"b25070"	"b25070_005"	"060"	False	34079
"b25070"	"b25070_005"	"060"	True	2465
"b25070"	"b25070_005"	"140"	False	64772
"b25070"	"b25070_005"	"140"	True	8870
"b25070"	"b25070_005"	"150"	False	207193
"b25070"	"b25070_005"	"150"	True	12781
"b25070"	"b25070_005"	"160"	False	27373
"b25070"	"b25070_005"	"160"	True	2137
"b25070"	"b25070_005"	"170"	False	5
"b25070"	"b25070_005"	"170"	True	3
"b25070"	"b25070_005"	"250"	False	655
"b25070"	"b25070_005"	"250"	True	38
"b25070"	"b25070_005"	"251"	False	463
"b25070"	"b25070_005"	"251"	True	17
"b25070"	"b25070_005"	"256"	False	439
"b25070"	"b25070_005"	"256"	True	42
"b25070"	"b25070_005"	"258"	False	848
"b25070"	"b25070_005"	"258"	True	67
"b25070"	"b25070_005"	"310"	False	624
"b25070"	"b25070_005"	"310"	True	172
"b25070"	"b25070_005"	"400"	False	2994
"b25070"	"b25070_005"	"400"	True	598
"b25070"	"b25070_005"	"500"	False	209
"b25070"	"b25070_005"	"500"	True	159
"b25070"	"b25070_005"	"795"	False	1839
"b25070"	"b25070_005"	"795"	True	539
"b25070"	"b25070_005"	"860"	False	30211
"b25070"	"b25070_005"	"860"	True	2909
"b25070"	"b25070_006"	"010"	True	1
"b25070"	"b25070_006"	"020"	True	4
"b25070"	"b25070_006"	"030"	False	2
"b25070"	"b25070_006"	"030"	True	7
"b25070"	"b25070_006"	"040"	False	25
"b25070"	"b25070_006"	"040"	True	27
"b25070"	"b25070_006"	"050"	False	2685
"b25070"	"b25070_006"	"050"	True	535
"b25070"	"b25070_006"	"060"	False	34350
"b25070"	"b25070_006"	"060"	True	2194
"b25070"	"b25070_006"	"140"	False	65489
"b25070"	"b25070_006"	"140"	True	8153
"b25070"	"b25070_006"	"150"	False	208468
"b25070"	"b25070_006"	"150"	True	11506
"b25070"	"b25070_006"	"160"	False	27642
"b25070"	"b25070_006"	"160"	True	1868
"b25070"	"b25070_006"	"170"	False	5
"b25070"	"b25070_006"	"170"	True	3
"b25070"	"b25070_006"	"250"	False	664
"b25070"	"b25070_006"	"250"	True	29
"b25070"	"b25070_006"	"251"	False	468
"b25070"	"b25070_006"	"251"	True	12
"b25070"	"b25070_006"	"256"	False	446
"b25070"	"b25070_006"	"256"	True	35
"b25070"	"b25070_006"	"258"	False	864
"b25070"	"b25070_006"	"258"	True	51
"b25070"	"b25070_006"	"310"	False	657
"b25070"	"b25070_006"	"310"	True	139
"b25070"	"b25070_006"	"400"	False	3076
"b25070"	"b25070_006"	"400"	True	516
"b25070"	"b25070_006"	"500"	False	252
"b25070"	"b25070_006"	"500"	True	116
"b25070"	"b25070_006"	"795"	False	1914
"b25070"	"b25070_006"	"795"	True	464
"b25070"	"b25070_006"	"860"	False	30442
"b25070"	"b25070_006"	"860"	True	2678
"b25070"	"b25070_007"	"010"	True	1
"b25070"	"b25070_007"	"020"	True	4
"b25070"	"b25070_007"	"030"	False	1
"b25070"	"b25070_007"	"030"	True	8
"b25070"	"b25070_007"	"040"	False	28
"b25070"	"b25070_007"	"040"	True	24
"b25070"	"b25070_007"	"050"	False	2724
"b25070"	"b25070_007"	"050"	True	496
"b25070"	"b25070_007"	"060"	False	34688
"b25070"	"b25070_007"	"060"	True	1856
"b25070"	"b25070_007"	"140"	False	66327
"b25070"	"b25070_007"	"140"	True	7315
"b25070"	"b25070_007"	"150"	False	210800
"b25070"	"b25070_007"	"150"	True	9174
"b25070"	"b25070_007"	"160"	False	27852
"b25070"	"b25070_007"	"160"	True	1658
"b25070"	"b25070_007"	"170"	False	6
"b25070"	"b25070_007"	"170"	True	2
"b25070"	"b25070_007"	"250"	False	673
"b25070"	"b25070_007"	"250"	True	20
"b25070"	"b25070_007"	"251"	False	467
"b25070"	"b25070_007"	"251"	True	13
"b25070"	"b25070_007"	"256"	False	452
"b25070"	"b25070_007"	"256"	True	29
"b25070"	"b25070_007"	"258"	False	883
"b25070"	"b25070_007"	"258"	True	32
"b25070"	"b25070_007"	"310"	False	665
"b25070"	"b25070_007"	"310"	True	131
"b25070"	"b25070_007"	"400"	False	3091
"b25070"	"b25070_007"	"400"	True	501
"b25070"	"b25070_007"	"500"	False	280
"b25070"	"b25070_007"	"500"	True	88
"b25070"	"b25070_007"	"795"	False	1964
"b25070"	"b25070_007"	"795"	True	414
"b25070"	"b25070_007"	"860"	False	30794
"b25070"	"b25070_007"	"860"	True	2326
"b25070"	"b25070_008"	"010"	True	1
"b25070"	"b25070_008"	"020"	False	1
"b25070"	"b25070_008"	"020"	True	3
"b25070"	"b25070_008"	"030"	False	4
"b25070"	"b25070_008"	"030"	True	5
"b25070"	"b25070_008"	"040"	False	35
"b25070"	"b25070_008"	"040"	True	17
"b25070"	"b25070_008"	"050"	False	2756
"b25070"	"b25070_008"	"050"	True	464
"b25070"	"b25070_008"	"060"	False	35080
"b25070"	"b25070_008"	"060"	True	1464
"b25070"	"b25070_008"	"140"	False	67623
"b25070"	"b25070_008"	"140"	True	6019
"b25070"	"b25070_008"	"150"	False	213559
"b25070"	"b25070_008"	"150"	True	6415
"b25070"	"b25070_008"	"160"	False	28147
"b25070"	"b25070_008"	"160"	True	1363
"b25070"	"b25070_008"	"170"	False	7
"b25070"	"b25070_008"	"170"	True	1
"b25070"	"b25070_008"	"250"	False	671
"b25070"	"b25070_008"	"250"	True	22
"b25070"	"b25070_008"	"251"	False	472
"b25070"	"b25070_008"	"251"	True	8
"b25070"	"b25070_008"	"256"	False	457
"b25070"	"b25070_008"	"256"	True	24
"b25070"	"b25070_008"	"258"	False	893
"b25070"	"b25070_008"	"258"	True	22
"b25070"	"b25070_008"	"310"	False	663
"b25070"	"b25070_008"	"310"	True	133
"b25070"	"b25070_008"	"400"	False	3171
"b25070"	"b25070_008"	"400"	True	421
"b25070"	"b25070_008"	"500"	False	296
"b25070"	"b25070_008"	"500"	True	72
"b25070"	"b25070_008"	"795"	False	2003
"b25070"	"b25070_008"	"795"	True	375
"b25070"	"b25070_008"	"860"	False	31114
"b25070"	"b25070_008"	"860"	True	2006
"b25070"	"b25070_009"	"010"	True	1
"b25070"	"b25070_009"	"020"	False	2
"b25070"	"b25070_009"	"020"	True	2
"b25070"	"b25070_009"	"030"	False	4
"b25070"	"b25070_009"	"030"	True	5
"b25070"	"b25070_009"	"040"	False	36
"b25070"	"b25070_009"	"040"	True	16
"b25070"	"b25070_009"	"050"	False	2739
"b25070"	"b25070_009"	"050"	True	481
"b25070"	"b25070_009"	"060"	False	34790
"b25070"	"b25070_009"	"060"	True	1754
"b25070"	"b25070_009"	"140"	False	66336
"b25070"	"b25070_009"	"140"	True	7306
"b25070"	"b25070_009"	"150"	False	210768
"b25070"	"b25070_009"	"150"	True	9206
"b25070"	"b25070_009"	"160"	False	27896
"b25070"	"b25070_009"	"160"	True	1614
"b25070"	"b25070_009"	"170"	False	7
"b25070"	"b25070_009"	"170"	True	1
"b25070"	"b25070_009"	"250"	False	665
"b25070"	"b25070_009"	"250"	True	28
"b25070"	"b25070_009"	"251"	False	469
"b25070"	"b25070_009"	"251"	True	11
"b25070"	"b25070_009"	"256"	False	451
"b25070"	"b25070_009"	"256"	True	30
"b25070"	"b25070_009"	"258"	False	880
"b25070"	"b25070_009"	"258"	True	35
"b25070"	"b25070_009"	"310"	False	672
"b25070"	"b25070_009"	"310"	True	124
"b25070"	"b25070_009"	"400"	False	3124
"b25070"	"b25070_009"	"400"	True	468
"b25070"	"b25070_009"	"500"	False	284
"b25070"	"b25070_009"	"500"	True	84
"b25070"	"b25070_009"	"795"	False	1948
"b25070"	"b25070_009"	"795"	True	430
"b25070"	"b25070_009"	"860"	False	30845
"b25070"	"b25070_009"	"860"	True	2275
"b25070"	"b25070_010"	"010"	True	1
"b25070"	"b25070_010"	"020"	True	4
"b25070"	"b25070_010"	"030"	True	9
"b25070"	"b25070_010"	"040"	False	18
"b25070"	"b25070_010"	"040"	True	34
"b25070"	"b25070_010"	"050"	False	2497
"b25070"	"b25070_010"	"050"	True	723
"b25070"	"b25070_010"	"060"	False	33482
"b25070"	"b25070_010"	"060"	True	3062
"b25070"	"b25070_010"	"140"	False	63253
"b25070"	"b25070_010"	"140"	True	10389
"b25070"	"b25070_010"	"150"	False	200075
"b25070"	"b25070_010"	"150"	True	19899
"b25070"	"b25070_010"	"160"	False	26955
"b25070"	"b25070_010"	"160"	True	2555
"b25070"	"b25070_010"	"170"	False	3
"b25070"	"b25070_010"	"170"	True	5
"b25070"	"b25070_010"	"250"	False	654
"b25070"	"b25070_010"	"250"	True	39
"b25070"	"b25070_010"	"251"	False	453
"b25070"	"b25070_010"	"251"	True	27
"b25070"	"b25070_010"	"256"	False	438
"b25070"	"b25070_010"	"256"	True	43
"b25070"	"b25070_010"	"258"	False	849
"b25070"	"b25070_010"	"258"	True	66
"b25070"	"b25070_010"	"310"	False	579
"b25070"	"b25070_010"	"310"	True	217
"b25070"	"b25070_010"	"400"	False	2947
"b25070"	"b25070_010"	"400"	True	645
"b25070"	"b25070_010"	"500"	False	205
"b25070"	"b25070_010"	"500"	True	163
"b25070"	"b25070_010"	"795"	False	1716
"b25070"	"b25070_010"	"795"	True	662
"b25070"	"b25070_010"	"860"	False	29541
"b25070"	"b25070_010"	"860"	True	3579
"b25070"	"b25070_011"	"010"	True	1
"b25070"	"b25070_011"	"020"	False	2
"b25070"	"b25070_011"	"020"	True	2
"b25070"	"b25070_011"	"030"	False	4
"b25070"	"b25070_011"	"030"	True	5
"b25070"	"b25070_011"	"040"	False	31
"b25070"	"b25070_011"	"040"	True	21
"b25070"	"b25070_011"	"050"	False	2610
"b25070"	"b25070_011"	"050"	True	610
"b25070"	"b25070_011"	"060"	False	33229
"b25070"	"b25070_011"	"060"	True	3315
"b25070"	"b25070_011"	"140"	False	65865
"b25070"	"b25070_011"	"140"	True	7777
"b25070"	"b25070_011"	"150"	False	210489
"b25070"	"b25070_011"	"150"	True	9485
"b25070"	"b25070_011"	"160"	False	27367
"b25070"	"b25070_011"	"160"	True	2143
"b25070"	"b25070_011"	"170"	False	3
"b25070"	"b25070_011"	"170"	True	5
"b25070"	"b25070_011"	"250"	False	625
"b25070"	"b25070_011"	"250"	True	68
"b25070"	"b25070_011"	"251"	False	424
"b25070"	"b25070_011"	"251"	True	56
"b25070"	"b25070_011"	"256"	False	413
"b25070"	"b25070_011"	"256"	True	68
"b25070"	"b25070_011"	"258"	False	805
"b25070"	"b25070_011"	"258"	True	110
"b25070"	"b25070_011"	"310"	False	620
"b25070"	"b25070_011"	"310"	True	176
"b25070"	"b25070_011"	"400"	False	3062
"b25070"	"b25070_011"	"400"	True	530
"b25070"	"b25070_011"	"500"	False	272
"b25070"	"b25070_011"	"500"	True	96
"b25070"	"b25070_011"	"795"	False	1887
"b25070"	"b25070_011"	"795"	True	491
"b25070"	"b25070_011"	"860"	False	29554
"b25070"	"b25070_011"	"860"	True	3566
"b25077"	"b25077_001"	"010"	True	1
"b25077"	"b25077_001"	"020"	False	1
"b25077"	"b25077_001"	"020"	True	3
"b25077"	"b25077_001"	"030"	False	1
"b25077"	"b25077_001"	"030"	True	8
"b25077"	"b25077_001"	"040"	False	5
"b25077"	"b25077_001"	"040"	True	47
"b25077"	"b25077_001"	"050"	False	1653
"b25077"	"b25077_001"	"050"	True	1565
"b25077"	"b25077_001"	"050"	""	2
"b25077"	"b25077_001"	"060"	False	24413
"b25077"	"b25077_001"	"060"	True	8725
"b25077"	"b25077_001"	"060"	""	3406
"b25077"	"b25077_001"	"140"	False	41644
"b25077"	"b25077_001"	"140"	True	29596
"b25077"	"b25077_001"	"140"	""	2402
"b25077"	"b25077_001"	"150"	False	142450
"b25077"	"b25077_001"	"150"	True	59675
"b25077"	"b25077_001"	"150"	""	17849
"b25077"	"b25077_001"	"160"	False	19280
"b25077"	"b25077_001"	"160"	True	7510
"b25077"	"b25077_001"	"160"	""	2720
"b25077"	"b25077_001"	"170"	False	3
"b25077"	"b25077_001"	"170"	True	5
"b25077"	"b25077_001"	"250"	False	364
"b25077"	"b25077_001"	"250"	True	149
"b25077"	"b25077_001"	"250"	""	180
"b25077"	"b25077_001"	"251"	False	257
"b25077"	"b25077_001"	"251"	True	95
"b25077"	"b25077_001"	"251"	""	128
"b25077"	"b25077_001"	"256"	False	273
"b25077"	"b25077_001"	"256"	True	116
"b25077"	"b25077_001"	"256"	""	92
"b25077"	"b25077_001"	"258"	False	590
"b25077"	"b25077_001"	"258"	True	202
"b25077"	"b25077_001"	"258"	""	123
"b25077"	"b25077_001"	"310"	False	299
